year,district,DBN,school_name,enrollment,avg_grade_8_english_proficiency,avg_grade_8_math_proficiency,%_ELL,%_disability,%_self_contained,economic_need_index,%_temp_housing,%_HRA_eligible,%_asian,%_black,%_hispanic,%_white,student_attendance_rate,%_chronically_absent
2015,18,18K629,Cultural Academy for the Arts and Sciences,353,2.21,2.10,0.059,0.221,0.006,0.586,0.088,0.425,0.006,0.904,0.085,0.006,0.836,0.435
2015,09,09X263,Validus Preparatory Academy: An Expeditionary Lear,375,2.17,2.17,0.115,0.224,0.075,0.837,0.101,0.667,0.016,0.269,0.707,0.008,0.843,0.435
2015,21,21K572,Expeditionary Learning School for Community Leader,271,2.39,2.36,0.173,0.166,0.004,0.635,0.100,0.472,0.155,0.173,0.421,0.232,0.877,0.435
2015,03,03M492,"High School for Law, Advocacy and Community Justic",510,2.43,2.28,0.059,0.163,0.045,0.754,0.122,0.596,0.024,0.420,0.527,0.022,0.845,0.431
2015,02,02M449,Vanguard High School,486,2.35,2.21,0.078,0.218,0.012,0.685,0.068,0.527,0.076,0.274,0.570,0.047,0.872,0.429
2015,07,07X334,International Community High School,463,1.73,1.91,0.860,0.032,0.004,0.790,0.248,0.497,0.065,0.140,0.767,0.013,0.834,0.429
2015,26,26Q435,Martin Van Buren High School,1742,2.31,2.15,0.109,0.118,0.052,0.491,0.059,0.363,0.270,0.527,0.130,0.036,0.844,0.428
2015,18,18K567,Brooklyn Theatre Arts High School,395,2.29,2.06,0.038,0.182,0.013,0.725,0.116,0.597,0.005,0.820,0.132,0.018,0.847,0.428
2015,02,02M296,High School of Hospitality Management,424,2.31,2.25,0.078,0.175,0.028,0.751,0.090,0.585,0.050,0.210,0.712,0.017,0.848,0.428
2015,02,02M580,Richard R. Green High School of Teaching,566,2.30,2.17,0.051,0.242,0.034,0.764,0.117,0.622,0.062,0.311,0.588,0.027,0.853,0.427
2015,29,29Q326,Cambria Heights Academy,372,2.33,2.13,0.035,0.204,0.000,0.442,0.051,0.333,0.067,0.790,0.091,0.022,0.868,0.426
2015,08,08X558,Westchester Square Academy,396,2.37,2.19,0.068,0.225,0.013,0.701,0.093,0.553,0.045,0.268,0.566,0.088,0.865,0.423
2015,02,02M374,Gramercy Arts High School,530,2.49,2.25,0.021,0.175,0.006,0.662,0.083,0.479,0.036,0.425,0.442,0.058,0.865,0.420
2015,15,15K429,Brooklyn School for Global Studies,250,2.27,2.13,0.078,0.259,0.000,0.749,0.054,0.584,0.024,0.548,0.355,0.066,0.845,0.419
2015,27,27Q475,Richmond Hill High School,2175,2.29,2.18,0.213,0.160,0.062,0.596,0.061,0.455,0.314,0.136,0.482,0.054,0.853,0.419
2015,32,32K545,EBC High School for Public Service - Bushwick,514,2.13,2.10,0.200,0.200,0.002,0.807,0.078,0.687,0.004,0.080,0.907,0.002,0.847,0.418
2015,02,02M543,New Design High School,441,2.34,2.16,0.054,0.265,0.048,0.745,0.145,0.576,0.059,0.308,0.569,0.039,0.848,0.417
2015,17,17K408,Academy of Hospitality and Tourism,285,2.14,1.98,0.158,0.232,0.018,0.649,0.147,0.481,0.035,0.846,0.102,0.011,0.825,0.417
2015,11,11X545,Bronx Aerospace High School,431,2.22,2.15,0.116,0.318,0.058,0.752,0.118,0.575,0.023,0.292,0.645,0.021,0.807,0.416
2015,25,25Q425,John Bowne High School,3667,2.41,2.39,0.202,0.130,0.055,0.573,0.052,0.433,0.294,0.184,0.460,0.045,0.824,0.416
2015,27,27Q314,Epic High School - South,87,2.45,2.21,0.034,0.080,0.011,0.554,0.092,0.414,0.264,0.322,0.264,0.069,0.884,0.415
2015,17,17K382,Academy for College Preparation and Career Explora,505,2.22,2.09,0.064,0.196,0.008,0.684,0.090,0.524,0.017,0.846,0.123,0.008,0.826,0.414
2015,09,09X252,Mott Hall Bronx High School,402,2.26,2.28,0.109,0.234,0.104,0.840,0.090,0.692,0.012,0.201,0.756,0.012,0.859,0.413
2015,05,05M304,Mott Hall High School,428,2.22,2.15,0.112,0.236,0.028,0.805,0.096,0.657,0.009,0.383,0.591,0.007,0.868,0.412
2015,09,09X403,Bronx International High School,409,1.78,1.91,0.883,0.049,0.000,0.826,0.249,0.582,0.034,0.200,0.741,0.017,0.843,0.407
2015,84,84X539,New Visions Charter High School for Advanced Math,452,2.42,2.36,0.049,0.148,0.011,0.718,0.095,0.538,0.024,0.434,0.485,0.011,0.901,0.406
2015,02,02M288,Food and Finance High School,427,2.47,2.36,0.030,0.157,0.000,0.687,0.087,0.525,0.047,0.396,0.522,0.030,0.885,0.405
2015,10,10X524,Crotona International High School,336,1.73,1.93,0.872,0.048,0.012,0.832,0.313,0.557,0.018,0.104,0.857,0.018,0.878,0.405
2015,15,15K462,Secondary School for Law,351,2.43,2.22,0.020,0.140,0.006,0.675,0.088,0.521,0.020,0.664,0.259,0.034,0.860,0.404
2015,21,21K620,William E. Grady Career and Technical Education Hi,613,2.22,2.13,0.055,0.289,0.129,0.666,0.080,0.524,0.054,0.687,0.181,0.064,0.823,0.403
2015,02,02M139,Stephen T. Mather Building Arts & Craftsmanship Hi,193,2.30,2.27,0.078,0.295,0.016,0.714,0.104,0.575,0.036,0.249,0.611,0.088,0.881,0.403
2015,84,84X208,New Visions Charter High School for the Humanities,354,2.19,2.12,0.116,0.234,0.017,0.800,0.068,0.655,0.003,0.362,0.613,0.006,0.881,0.403
2015,02,02M438,International High School at Union Square,353,1.76,2.17,0.864,0.048,0.000,0.742,0.385,0.448,0.306,0.142,0.453,0.099,0.835,0.402
2015,20,20K505,Franklin Delano Roosevelt High School,3220,2.34,2.38,0.344,0.137,0.079,0.716,0.161,0.518,0.401,0.115,0.293,0.186,0.850,0.399
2015,19,19K409,East New York Family Academy,479,2.51,2.48,0.025,0.144,0.000,0.716,0.058,0.518,0.022,0.676,0.295,0.004,0.880,0.399
2015,09,09X231,Eagle Academy for Young Men,608,2.24,2.15,0.022,0.279,0.070,0.705,0.081,0.482,0.003,0.607,0.360,0.005,0.861,0.397
2015,10,10X565,High School for Energy and Technology,311,2.25,2.22,0.077,0.212,0.006,0.818,0.106,0.672,0.013,0.267,0.701,0.010,0.859,0.397
2015,84,84X553,New Visions Charter High School for the Humanities,424,2.24,2.12,0.113,0.231,0.050,0.747,0.073,0.571,0.009,0.406,0.559,0.009,0.885,0.397
2015,06,06M540,A. Philip Randolph Campus High School,1354,2.50,2.37,0.069,0.141,0.033,0.772,0.103,0.619,0.049,0.320,0.597,0.017,0.861,0.396
2015,28,28Q325,Hillside Arts & Letters Academy,464,2.38,2.21,0.108,0.108,0.011,0.598,0.071,0.446,0.278,0.377,0.244,0.030,0.863,0.396
2015,19,19K764,The Urban Assembly School for Collaborative Health,62,2.45,2.20,0.097,0.097,0.000,0.662,0.097,0.452,0.113,0.403,0.323,0.048,0.888,0.390
2015,14,14K632,Frances Perkins Academy,142,2.15,2.06,0.056,0.289,0.000,0.730,0.134,0.528,0.007,0.627,0.324,0.021,0.852,0.390
2015,13,13K605,George Westinghouse Career and Technical Education,634,2.33,2.18,0.022,0.183,0.060,0.673,0.093,0.500,0.025,0.744,0.197,0.021,0.858,0.389
2015,32,32K168,The Brooklyn School for Math and Research,247,2.33,2.35,0.101,0.178,0.004,0.709,0.105,0.563,0.024,0.538,0.381,0.045,0.875,0.387
2015,22,22K611,Origins High School,213,2.38,2.30,0.169,0.136,0.005,0.687,0.099,0.549,0.127,0.423,0.216,0.225,0.888,0.385
2015,06,06M467,High School for Law and Public Service,671,2.22,2.12,0.274,0.207,0.080,0.799,0.142,0.635,0.004,0.168,0.808,0.016,0.876,0.384
2015,12,12X242,Mott Hall V,669,2.42,2.42,0.058,0.230,0.072,0.795,0.066,0.612,0.042,0.222,0.706,0.017,0.898,0.384
2015,12,12X478,THE CINEMA SCHOOL,338,2.58,2.45,0.033,0.083,0.000,0.723,0.056,0.571,0.038,0.219,0.698,0.041,0.900,0.383
2015,02,02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,437,2.44,2.40,0.121,0.174,0.002,0.703,0.130,0.533,0.311,0.204,0.403,0.057,0.869,0.382
2015,10,10X225,Theatre Arts Production Company School,632,2.39,2.21,0.052,0.186,0.010,0.806,0.079,0.631,0.012,0.292,0.666,0.007,0.889,0.380
2015,29,29Q498,Humanities & Arts Magnet High School,525,2.34,2.11,0.034,0.164,0.008,0.504,0.070,0.377,0.055,0.810,0.118,0.011,0.877,0.380
2015,19,19K404,Academy for Young Writers,547,2.58,2.16,0.010,0.164,0.000,0.705,0.072,0.510,0.015,0.731,0.219,0.012,0.890,0.378
2015,28,28Q310,Queens Collegiate: A College Board School,661,2.47,2.33,0.091,0.123,0.041,0.549,0.055,0.361,0.248,0.534,0.161,0.041,0.863,0.376
2015,21,21K559,Life Academy High School for Film and Music,271,2.37,2.20,0.022,0.232,0.015,0.675,0.070,0.542,0.074,0.517,0.266,0.137,0.884,0.376
2015,11,11X265,Bronx Lab School,471,2.24,2.15,0.066,0.193,0.008,0.768,0.125,0.594,0.036,0.399,0.544,0.015,0.864,0.376
2015,10,10X243,West Bronx Academy for the Future,599,2.23,2.08,0.095,0.250,0.036,0.851,0.060,0.673,0.027,0.211,0.720,0.030,0.875,0.373
2015,84,84K730,Summit Academy Charter School,331,2.29,2.40,0.023,0.164,0.028,0.753,0.068,0.520,0.000,0.531,0.384,0.040,0.885,0.373
2015,18,18K617,High School for Innovation in Advertising and Medi,303,2.20,2.06,0.059,0.198,0.023,0.604,0.092,0.459,0.013,0.858,0.096,0.026,0.868,0.371
2015,13,13K670,Benjamin Banneker Academy,916,3.11,2.86,0.001,0.053,0.012,0.550,0.032,0.386,0.034,0.864,0.086,0.005,0.896,0.369
2015,15,15K667,Sunset Park High School,1333,2.26,2.20,0.164,0.220,0.052,0.748,0.066,0.608,0.073,0.085,0.773,0.068,0.855,0.369
2015,03,03M403,The Global Learning Collaborative,496,2.28,2.16,0.133,0.238,0.012,0.766,0.133,0.619,0.024,0.250,0.663,0.054,0.872,0.368
2015,84,84K359,The Uft Charter School,957,2.21,2.08,0.007,0.077,0.000,0.753,0.081,0.575,0.014,0.796,0.182,0.000,0.880,0.367
2015,08,08X367,"Archimedes Academy for Math, Science and Technolog",637,2.25,2.16,0.063,0.287,0.124,0.723,0.091,0.537,0.055,0.309,0.606,0.022,0.877,0.365
2015,15,15K497,School for International Studies,466,2.35,2.27,0.093,0.135,0.034,0.710,0.082,0.541,0.042,0.479,0.363,0.099,0.867,0.364
2015,29,29Q494,"Law, Government and Community Service High School",132,2.24,2.08,0.030,0.197,0.008,0.498,0.068,0.371,0.053,0.811,0.129,0.008,0.843,0.363
2015,17,17K539,High School for Service & Learning at Erasmus,445,2.23,2.06,0.085,0.193,0.007,0.640,0.083,0.485,0.027,0.825,0.106,0.020,0.865,0.363
2015,11,11X509,High School of Language and Innovation,354,1.91,1.97,0.737,0.031,0.000,0.763,0.212,0.556,0.167,0.119,0.576,0.110,0.890,0.363
2015,10,10X549,Discovery High School,530,2.20,2.09,0.209,0.255,0.111,0.787,0.111,0.617,0.025,0.174,0.772,0.023,0.856,0.362
2015,10,10X268,Kingsbridge International High School,461,1.78,1.99,0.885,0.035,0.000,0.827,0.371,0.525,0.065,0.052,0.859,0.020,0.868,0.362
2015,11,11X418,Bronx High School for the Visual Arts,483,2.31,2.10,0.017,0.265,0.095,0.686,0.110,0.513,0.037,0.273,0.615,0.068,0.862,0.361
2015,31,31R450,Curtis High School,2499,2.45,2.26,0.061,0.190,0.040,0.616,0.108,0.453,0.071,0.384,0.360,0.177,0.864,0.360
2015,31,31R600,Ralph R. McKee Career and Technical Education High,624,2.36,2.21,0.024,0.264,0.069,0.604,0.067,0.457,0.048,0.308,0.425,0.197,0.873,0.360
2015,13,13K674,"City Polytechnic High School of Engineering, Archi",458,2.55,2.49,0.024,0.205,0.037,0.539,0.050,0.365,0.066,0.697,0.197,0.035,0.881,0.360
2015,10,10X353,World View High School,173,2.21,2.14,0.347,0.225,0.052,0.809,0.185,0.590,0.012,0.277,0.688,0.012,0.896,0.360
2015,84,84M279,The Opportunity Charter School,473,2.04,1.99,0.095,0.514,0.174,0.758,0.067,0.569,0.008,0.672,0.308,0.008,0.889,0.359
2015,02,02M615,Chelsea Career and Technical Education High School,439,2.41,2.31,0.027,0.191,0.018,0.734,0.077,0.597,0.082,0.289,0.574,0.032,0.884,0.357
2015,07,07X221,South Bronx Preparatory: A College Board School,654,2.34,2.21,0.028,0.212,0.003,0.872,0.096,0.700,0.017,0.252,0.703,0.014,0.896,0.357
2015,29,29Q496,"Business, Computer Applications & Entrepreneurship",94,2.24,1.97,0.106,0.181,0.000,0.554,0.170,0.362,0.053,0.777,0.117,0.021,0.867,0.356
2015,05,05M157,The Urban Assembly School for Global Commerce,164,2.22,2.07,0.091,0.274,0.024,0.817,0.165,0.683,0.024,0.439,0.494,0.012,0.891,0.355
2015,19,19K615,Transit Tech Career and Technical Education High S,1093,2.24,2.15,0.048,0.236,0.068,0.724,0.078,0.571,0.061,0.636,0.272,0.013,0.856,0.354
2015,17,17K537,High School for Youth and Community Development at,384,2.20,2.05,0.073,0.234,0.008,0.659,0.099,0.521,0.023,0.854,0.089,0.021,0.886,0.354
2015,17,17K524,International High School at Prospect Heights,414,1.79,2.02,0.874,0.072,0.005,0.704,0.184,0.478,0.184,0.290,0.389,0.133,0.871,0.352
2015,10,10X237,"The Marie Curie School for Medicine, Nursing, and",583,2.35,2.24,0.096,0.189,0.026,0.759,0.105,0.597,0.027,0.357,0.569,0.033,0.860,0.349
2015,08,08X348,Schuylerville Preparatory High School,177,2.32,2.14,0.147,0.220,0.006,0.750,0.113,0.616,0.040,0.220,0.667,0.062,0.900,0.348
2015,11,11X299,Astor Collegiate Academy,476,2.35,2.27,0.050,0.231,0.034,0.672,0.069,0.513,0.065,0.334,0.479,0.105,0.880,0.348
2015,02,02M135,The Urban Assembly School for Emergency Management,193,2.34,2.22,0.073,0.197,0.010,0.713,0.124,0.528,0.057,0.285,0.622,0.026,0.883,0.348
2015,01,01M448,University Neighborhood High School,304,2.27,2.37,0.194,0.220,0.003,0.812,0.263,0.599,0.299,0.250,0.411,0.033,0.880,0.347
2015,09,09X250,Eximius College Preparatory Academy: A College Boa,449,2.33,2.23,0.089,0.200,0.007,0.796,0.127,0.621,0.011,0.452,0.521,0.007,0.893,0.346
2015,29,29Q248,Queens Preparatory Academy,492,2.33,2.17,0.037,0.138,0.006,0.470,0.081,0.327,0.043,0.807,0.091,0.010,0.866,0.345
2015,08,08X320,Pelham Lab High School,211,2.17,2.15,0.147,0.246,0.005,0.783,0.104,0.630,0.076,0.332,0.526,0.052,0.903,0.345
2015,15,15K464,Park Slope Collegiate,423,2.26,2.17,0.105,0.191,0.003,0.652,0.069,0.516,0.079,0.464,0.365,0.036,0.891,0.344
2015,27,27Q262,Channel View School for Research,683,2.52,2.34,0.019,0.140,0.002,0.551,0.058,0.404,0.060,0.532,0.291,0.107,0.904,0.344
2015,10,10X442,"Celia Cruz Bronx High School of Music, The",430,2.51,2.33,0.026,0.140,0.000,0.741,0.105,0.565,0.014,0.253,0.700,0.012,0.896,0.341
2015,31,31R445,Port Richmond High School,1628,2.34,2.18,0.057,0.266,0.112,0.594,0.063,0.459,0.070,0.279,0.428,0.217,0.875,0.341
2015,11,11X290,Bronx Academy of Health Careers,465,2.21,2.13,0.095,0.228,0.041,0.771,0.148,0.587,0.047,0.447,0.473,0.019,0.893,0.339
2015,02,02M500,Unity Center for Urban Technologies,284,2.25,2.15,0.067,0.239,0.007,0.771,0.077,0.609,0.060,0.275,0.588,0.049,0.864,0.338
2015,24,24Q455,Newtown High School,1921,2.31,2.29,0.280,0.118,0.005,0.571,0.055,0.407,0.240,0.083,0.614,0.043,0.866,0.338
2015,09,09X241,Urban Assembly School for Applied Math and Science,619,2.33,2.42,0.051,0.202,0.006,0.822,0.074,0.598,0.014,0.330,0.641,0.011,0.896,0.337
2015,02,02M422,Quest to Learn,564,2.56,2.27,0.030,0.362,0.011,0.406,0.128,0.313,0.087,0.219,0.415,0.242,0.890,0.337
2015,11,11X513,New World High School,408,1.91,2.05,0.625,0.056,0.002,0.797,0.196,0.618,0.137,0.093,0.662,0.076,0.906,0.333
2015,02,02M507,Urban Assembly Gateway School for Technology,472,2.49,2.40,0.021,0.191,0.006,0.636,0.085,0.462,0.078,0.303,0.538,0.057,0.896,0.333
2015,12,12X267,Bronx Latin,546,2.37,2.26,0.135,0.209,0.007,0.835,0.098,0.667,0.017,0.212,0.771,0.000,0.900,0.332
2015,20,20K609,Urban Assembly School for Criminal Justice,496,2.55,2.38,0.102,0.137,0.003,0.710,0.048,0.602,0.465,0.175,0.204,0.150,0.908,0.331
2015,17,17K528,The High School for Global Citizenship,246,2.22,2.05,0.146,0.154,0.008,0.642,0.118,0.431,0.016,0.821,0.130,0.028,0.874,0.331
2015,12,12X388,Pan American International High School at Monroe,428,1.75,1.86,0.923,0.026,0.009,0.713,0.238,0.374,0.000,0.000,1.000,0.000,0.888,0.328
2015,29,29Q327,Eagle Academy for Young Men III,428,2.35,2.14,0.000,0.190,0.054,0.419,0.024,0.315,0.006,0.863,0.054,0.018,0.897,0.326
2015,30,30Q445,William Cullen Bryant High School,2496,2.42,2.43,0.149,0.132,0.062,0.558,0.048,0.416,0.284,0.056,0.487,0.161,0.880,0.324
2015,02,02M282,Urban Assembly Maker Academy,103,2.72,2.62,0.039,0.058,0.010,0.616,0.068,0.437,0.107,0.243,0.456,0.097,0.908,0.321
2015,17,17K548,Brooklyn School for Music & Theatre,386,2.30,2.11,0.008,0.161,0.005,0.708,0.127,0.552,0.008,0.826,0.158,0.008,0.887,0.321
2015,09,09X564,Claremont International HS,257,1.81,1.90,0.903,0.023,0.008,0.856,0.416,0.549,0.047,0.206,0.728,0.012,0.889,0.321
2015,11,11X275,High School of Computers and Technology,567,2.30,2.25,0.074,0.242,0.004,0.753,0.111,0.591,0.049,0.344,0.580,0.012,0.865,0.320
2015,02,02M294,Essex Street Academy,358,2.48,2.25,0.042,0.260,0.003,0.633,0.056,0.461,0.059,0.385,0.413,0.117,0.863,0.318
2015,21,21K690,Brooklyn Studio Secondary School,901,2.56,2.42,0.100,0.189,0.029,0.608,0.037,0.465,0.162,0.051,0.250,0.533,0.896,0.317
2015,10,10X434,Belmont Preparatory High School,416,2.36,2.30,0.063,0.154,0.053,0.735,0.075,0.543,0.022,0.300,0.656,0.019,0.898,0.314
2015,17,17K600,Clara Barton High School,1499,2.37,2.21,0.095,0.168,0.080,0.626,0.081,0.474,0.018,0.895,0.057,0.009,0.880,0.312
2015,02,02M308,Lower Manhattan Arts Academy,383,2.38,2.22,0.042,0.300,0.026,0.695,0.097,0.535,0.086,0.282,0.569,0.031,0.897,0.311
2015,11,11X288,Collegiate Institute for Math and Science,687,2.75,2.62,0.029,0.163,0.035,0.641,0.057,0.483,0.116,0.338,0.435,0.095,0.887,0.309
2015,23,23K644,Eagle Academy for Young Men II,576,2.26,2.06,0.019,0.215,0.003,0.685,0.067,0.484,0.000,0.853,0.119,0.019,0.909,0.308
2015,29,29Q283,Preparatory Academy for Writers: A College Board S,552,2.56,2.30,0.008,0.156,0.000,0.464,0.045,0.367,0.042,0.810,0.084,0.024,0.891,0.306
2015,29,29Q492,"Mathematics, Science Research and Technology Magne",433,2.34,2.29,0.065,0.120,0.002,0.501,0.069,0.381,0.099,0.723,0.118,0.016,0.892,0.305
2015,05,05M499,Frederick Douglass Academy,1428,2.51,2.46,0.018,0.103,0.010,0.708,0.095,0.505,0.017,0.704,0.232,0.014,0.891,0.305
2015,30,30Q502,Information Technology High School,970,2.42,2.43,0.087,0.180,0.053,0.593,0.072,0.451,0.182,0.149,0.563,0.094,0.899,0.305
2015,24,24Q293,Civic Leadership Academy,479,2.48,2.40,0.046,0.157,0.002,0.640,0.035,0.518,0.098,0.079,0.718,0.056,0.902,0.304
2015,13,13K527,Urban Assembly Institute of Math and Science for Y,470,2.49,2.27,0.025,0.155,0.011,0.695,0.067,0.500,0.035,0.736,0.148,0.049,0.905,0.303
2015,10,10X264,Bronx Academy for Software Engineering (BASE),226,2.41,2.39,0.071,0.288,0.106,0.709,0.150,0.518,0.075,0.288,0.606,0.027,0.888,0.303
2015,14,14K488,Brooklyn Preparatory High School,494,2.45,2.25,0.036,0.176,0.008,0.646,0.057,0.476,0.024,0.547,0.403,0.020,0.899,0.300
2015,28,28Q896,"Young Women's Leadership School, Queens",557,2.63,2.29,0.019,0.163,0.000,0.496,0.031,0.394,0.269,0.475,0.197,0.019,0.911,0.300
2015,02,02M489,High School of Economics and Finance,796,2.55,2.55,0.060,0.143,0.023,0.668,0.072,0.523,0.217,0.229,0.471,0.072,0.887,0.300
2015,24,24Q550,High School for Arts and Business,870,2.48,2.43,0.076,0.151,0.000,0.632,0.051,0.498,0.102,0.078,0.772,0.041,0.904,0.300
2015,09,09X505,"Bronx School for Law, Government and Justice",778,2.58,2.47,0.039,0.193,0.037,0.803,0.075,0.639,0.022,0.231,0.720,0.010,0.902,0.300
2015,02,02M459,Manhattan International High School,343,1.87,2.26,0.767,0.041,0.006,0.681,0.184,0.464,0.294,0.166,0.411,0.122,0.903,0.299
2015,24,24Q560,"Robert F. Wagner, Jr. Secondary School for Arts an",610,2.59,2.58,0.060,0.134,0.000,0.513,0.017,0.416,0.192,0.049,0.643,0.109,0.908,0.298
2015,09,09X365,Academy for Language and Technology,322,1.81,2.06,0.745,0.043,0.000,0.831,0.220,0.612,0.000,0.003,0.997,0.000,0.917,0.298
2015,24,24Q267,High School of Applied Communication,421,2.46,2.41,0.062,0.138,0.040,0.557,0.040,0.430,0.159,0.126,0.544,0.135,0.882,0.296
2015,02,02M400,High School for Environmental Studies,1301,2.60,2.55,0.071,0.166,0.049,0.690,0.058,0.547,0.151,0.147,0.629,0.066,0.891,0.296
2015,28,28Q350,Jamaica Gateway to the Sciences,516,2.60,2.59,0.093,0.099,0.004,0.478,0.060,0.335,0.407,0.426,0.109,0.023,0.907,0.296
2015,31,31R080,The Michael J. Petrides School,1327,2.69,2.62,0.011,0.214,0.032,0.366,0.004,0.235,0.069,0.223,0.202,0.498,0.902,0.296
2015,10,10X141,Riverdale / Kingsbridge Academy (Middle School / H,1381,2.56,2.48,0.054,0.207,0.066,0.418,0.037,0.316,0.077,0.123,0.557,0.237,0.910,0.294
2015,02,02M534,Harvest Collegiate High School,333,2.63,2.42,0.021,0.243,0.018,0.511,0.081,0.360,0.069,0.222,0.523,0.168,0.909,0.294
2015,25,25Q281,East-West School of International Studies,666,2.67,2.81,0.101,0.114,0.016,0.538,0.045,0.411,0.607,0.149,0.183,0.053,0.913,0.292
2015,84,84K473,Williamsburg Charter High School,968,2.33,2.24,0.055,0.157,0.040,0.735,0.072,0.574,0.003,0.315,0.657,0.014,0.893,0.291
2015,29,29Q272,George Washington Carver High School for the Scien,509,2.48,2.30,0.020,0.134,0.014,0.482,0.067,0.356,0.094,0.756,0.114,0.018,0.901,0.289
2015,14,14K478,"The High School for Enterprise, Business and Techn",1001,2.40,2.36,0.075,0.161,0.033,0.715,0.069,0.543,0.040,0.361,0.569,0.025,0.894,0.289
2015,02,02M551,Urban Assembly New York Harbor School,447,2.61,2.37,0.027,0.219,0.004,0.556,0.058,0.391,0.029,0.237,0.517,0.188,0.903,0.289
2015,29,29Q265,Excelsior Preparatory High School,491,2.29,2.07,0.059,0.157,0.000,0.498,0.065,0.365,0.037,0.827,0.092,0.012,0.897,0.288
2015,14,14K614,Young Women's Leadership School of Brooklyn,380,2.58,2.32,0.021,0.158,0.000,0.680,0.067,0.475,0.033,0.638,0.283,0.008,0.922,0.287
2015,24,24Q296,Pan American International High School,378,1.80,1.94,0.786,0.037,0.005,0.589,0.161,0.294,0.003,0.000,0.997,0.000,0.897,0.286
2015,20,20K445,New Utrecht High School,3480,2.42,2.55,0.201,0.166,0.065,0.671,0.103,0.516,0.386,0.040,0.290,0.276,0.883,0.285
2015,21,21K337,International High School at Lafayette,358,1.73,2.34,0.810,0.025,0.008,0.682,0.184,0.486,0.411,0.087,0.240,0.257,0.908,0.285
2015,84,84X347,International Leadership Charter High School,304,2.46,2.38,0.082,0.086,0.000,0.696,0.030,0.539,0.003,0.204,0.747,0.013,0.906,0.285
2015,31,31R460,Susan E. Wagner High School,3363,2.75,2.58,0.020,0.202,0.089,0.397,0.041,0.283,0.134,0.109,0.270,0.477,0.909,0.282
2015,28,28Q505,Hillcrest High School,3286,2.46,2.33,0.137,0.103,0.019,0.528,0.066,0.385,0.345,0.303,0.288,0.038,0.900,0.280
2015,02,02M533,Union Square Academy for Health Sciences,319,2.42,2.35,0.103,0.144,0.006,0.719,0.085,0.574,0.160,0.201,0.567,0.047,0.907,0.280
2015,11,11X455,Harry S Truman High School,2058,2.22,2.09,0.048,0.183,0.100,0.676,0.119,0.529,0.024,0.516,0.427,0.022,0.891,0.280
2015,84,84X202,New Visions Charter High School for Advanced Math,382,2.34,2.29,0.113,0.157,0.005,0.766,0.068,0.610,0.029,0.453,0.492,0.005,0.927,0.280
2015,18,18K576,Victory Collegiate High School,331,2.32,2.14,0.018,0.199,0.003,0.608,0.097,0.456,0.009,0.888,0.063,0.012,0.909,0.275
2015,27,27Q308,Robert H. Goddard High School of Communication Art,602,2.63,2.46,0.028,0.151,0.038,0.496,0.040,0.369,0.294,0.073,0.417,0.176,0.921,0.274
2015,09,09X327,Comprehensive Model School Project M.S. 327,628,2.49,2.76,0.057,0.215,0.063,0.862,0.063,0.703,0.000,0.233,0.760,0.006,0.903,0.274
2015,31,31R455,Tottenville High School,3982,2.83,2.66,0.009,0.163,0.046,0.248,0.031,0.166,0.051,0.018,0.118,0.799,0.912,0.273
2015,14,14K561,Williamsburg Preparatory School,682,2.55,2.43,0.032,0.150,0.012,0.675,0.047,0.507,0.026,0.164,0.696,0.100,0.909,0.272
2015,13,13K483,The Urban Assembly School for Law and Justice,448,2.58,2.37,0.007,0.141,0.002,0.606,0.056,0.440,0.020,0.714,0.219,0.009,0.916,0.270
2015,09,09X260,Bronx Center for Science and Mathematics,457,2.74,2.64,0.033,0.177,0.039,0.753,0.066,0.580,0.063,0.254,0.659,0.015,0.920,0.268
